sn,ymd,ym,code,si,dong,apt_nm,juso_jibun,price,con_year,area,floor,py,cnt
1736,2022-05-06,2022-05-01,42110,춘천시,온의동 ,럭키,강원도 춘천시 온의동 510 럭키,19800,1993,85,11,769,1
1737,2022-05-07,2022-05-01,42110,춘천시,온의동 ,럭키,강원도 춘천시 온의동 510 럭키,21400,1993,85,5,831,1
1738,2022-05-20,2022-05-01,42110,춘천시,온의동 ,보배,강원도 춘천시 온의동 509 보배,18200,1992,85,13,707,1
1739,2022-05-21,2022-05-01,42110,춘천시,온의동 ,럭키,강원도 춘천시 온의동 510 럭키,19500,1993,85,5,757,1
1740,2022-05-25,2022-05-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,58500,2015,85,31,2271,1
1741,2022-05-30,2022-05-01,42110,춘천시,온의동 ,온의금호1차,강원도 춘천시 온의동 65-10 온의금호1차,26500,1990,85,12,1029,1
1742,2022-05-31,2022-05-01,42110,춘천시,온의동 ,보배,강원도 춘천시 온의동 509 보배,17000,1992,127,5,442,1
2042,2022-06-01,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,67800,2022,85,19,2632,1
2043,2022-06-01,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,67800,2022,85,19,2632,1
2044,2022-06-04,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,71600,2022,85,21,2780,1
2045,2022-06-04,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,71600,2022,85,21,2780,1
2046,2022-06-11,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,65000,2022,85,36,2524,1
2047,2022-06-13,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,70500,2022,85,18,2737,1
2048,2022-06-14,2022-06-01,42110,춘천시,온의동 ,온의금호1차,강원도 춘천시 온의동 65-10 온의금호1차,22000,1990,85,12,854,1
2049,2022-06-15,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,80000,2022,85,19,3106,1
2050,2022-06-15,2022-06-01,42110,춘천시,온의동 ,마젤란,강원도 춘천시 온의동 573 마젤란,30000,2007,84,2,1179,1
2051,2022-06-15,2022-06-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,55000,2015,100,18,1815,1
2052,2022-06-16,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,70000,2022,85,34,2718,1
2053,2022-06-17,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,64000,2022,85,10,2485,1
2054,2022-06-17,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,60000,2022,85,16,2329,1
2055,2022-06-18,2022-06-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,69200,2022,85,33,2687,1
2056,2022-06-23,2022-06-01,42110,춘천시,온의동 ,럭키,강원도 춘천시 온의동 510 럭키,18500,1993,85,1,718,1
2057,2022-06-25,2022-06-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,59000,2015,100,8,1947,1
2058,2022-06-28,2022-06-01,42110,춘천시,온의동 ,온의금호1차,강원도 춘천시 온의동 65-10 온의금호1차,26300,1990,85,4,1021,1
2297,2022-07-04,2022-07-01,42110,춘천시,온의동 ,금호3,강원도 춘천시 온의동 571 금호3,13800,1994,60,2,759,1
2298,2022-07-09,2022-07-01,42110,춘천시,온의동 ,온의금호1차,강원도 춘천시 온의동 65-10 온의금호1차,25500,1990,85,11,990,1
2299,2022-07-11,2022-07-01,42110,춘천시,온의동 ,한주,강원도 춘천시 온의동 572 한주,15900,1995,60,11,874,1
2300,2022-07-15,2022-07-01,42110,춘천시,온의동 ,금호3,강원도 춘천시 온의동 571 금호3,17000,1994,85,8,660,1
2301,2022-07-18,2022-07-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,55000,2015,85,24,2135,1
2302,2022-07-23,2022-07-01,42110,춘천시,온의동 ,온의금호1차,강원도 춘천시 온의동 65-10 온의금호1차,22800,1990,85,2,885,1
2303,2022-07-27,2022-07-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,135000,2022,121,49,3682,1
2304,2022-07-29,2022-07-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,72500,2022,85,32,2815,1
2305,2022-07-29,2022-07-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,52000,2015,85,23,2019,1
2497,2022-08-03,2022-08-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,56700,2015,85,38,2201,1
2498,2022-08-06,2022-08-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,79500,2022,85,41,3086,1
2499,2022-08-08,2022-08-01,42110,춘천시,온의동 ,럭키,강원도 춘천시 온의동 510 럭키,19500,1993,85,1,757,1
2500,2022-08-14,2022-08-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,55600,2015,85,25,2159,1
2501,2022-08-14,2022-08-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,55600,2015,85,25,2159,1
2502,2022-08-18,2022-08-01,42110,춘천시,온의동 ,보배,강원도 춘천시 온의동 509 보배,19700,1992,85,12,765,1
2503,2022-08-25,2022-08-01,42110,춘천시,온의동 ,금호3,강원도 춘천시 온의동 571 금호3,13800,1994,60,2,759,1
2504,2022-08-30,2022-08-01,42110,춘천시,온의동 ,보배,강원도 춘천시 온의동 509 보배,19000,1992,85,12,738,1
2661,2022-09-01,2022-09-01,42110,춘천시,온의동 ,춘천센트럴파크푸르지오,강원도 춘천시 온의동 591 춘천센트럴파크푸르지오,55000,2021,85,21,2135,1
2662,2022-09-05,2022-09-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,54000,2015,100,15,1782,1
2663,2022-09-14,2022-09-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,50000,2015,85,10,1941,1
2664,2022-09-19,2022-09-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,55000,2015,85,3,2135,1
2665,2022-09-29,2022-09-01,42110,춘천시,온의동 ,금호3,강원도 춘천시 온의동 571 금호3,19000,1994,85,15,738,1
2820,2022-10-01,2022-10-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,72500,2022,85,37,2815,1
2821,2022-10-12,2022-10-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,61200,2015,100,26,2020,1
2822,2022-10-23,2022-10-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,70000,2022,85,19,2718,1
2823,2022-10-24,2022-10-01,42110,춘천시,온의동 ,춘천센트럴타워푸르지오,강원도 춘천시 온의동 601 춘천센트럴타워푸르지오,65000,2022,85,32,2524,1
2824,2022-10-29,2022-10-01,42110,춘천시,온의동 ,럭키,강원도 춘천시 온의동 510 럭키,20000,1993,85,14,776,1
2961,2022-11-08,2022-11-01,42110,춘천시,온의동 ,온의롯데캐슬스카이클래스,강원도 춘천시 온의동 590 온의롯데캐슬스카이클래스,46000,2015,85,15,1786,1
2962,2022-11-10,2022-11-01,42110,춘천시,온의동 ,온의금호1차,강원도 춘천시 온의동 65-10 온의금호1차,16000,1990,72,1,733,1
3081,2022-12-01,2022-12-01,42110,춘천시,온의동 ,한주,강원도 춘천시 온의동 572 한주,14700,1995,60,7,808,1
3082,2022-12-06,2022-12-01,42110,춘천시,온의동 ,금호3,강원도 춘천시 온의동 571 금호3,14500,1994,60,1,797,1
3083,2022-12-14,2022-12-01,42110,춘천시,온의동 ,럭키,강원도 춘천시 온의동 510 럭키,19200,1993,85,14,745,1
3084,2022-12-19,2022-12-01,42110,춘천시,온의동 ,럭키,강원도 춘천시 온의동 510 럭키,19000,1993,85,15,738,1
293,2022-02-04,2022-02-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,27300,2007,85,13,1060,1
294,2022-02-09,2022-02-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,23700,2007,60,4,1304,1
649,2022-03-02,2022-03-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,28000,2007,85,9,1087,1
650,2022-03-17,2022-03-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,26700,2007,85,6,1037,1
651,2022-03-22,2022-03-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,29000,2007,85,11,1126,1
1056,2022-04-11,2022-04-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,27800,2007,85,13,1079,1
1057,2022-04-20,2022-04-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,25500,2007,85,9,990,1
1586,2022-05-01,2022-05-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,28800,2007,85,9,1118,1
1587,2022-05-09,2022-05-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,37800,2007,129,1,967,1
1588,2022-05-26,2022-05-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,29000,2007,85,11,1126,1
1589,2022-05-26,2022-05-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,29000,2007,85,11,1126,1
1918,2022-06-20,2022-06-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,27200,2007,85,3,1056,1
1919,2022-06-23,2022-06-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,27500,2007,85,15,1068,1
1920,2022-06-28,2022-06-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,24000,2007,85,4,932,1
2589,2022-09-21,2022-09-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,24000,2007,85,2,932,1
2590,2022-09-27,2022-09-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,29000,2007,85,9,1126,1
2895,2022-11-30,2022-11-01,42110,춘천시,요선동 ,춘천요선동한신휴플러스아파트,강원도 춘천시 요선동 200 춘천요선동한신휴플러스아파트,28000,2007,85,8,1087,1
26,2022-01-06,2022-01-01,42110,춘천시,우두동 ,강변코아루,강원도 춘천시 우두동 1082 강변코아루,23500,2007,85,8,912,1
27,2022-01-07,2022-01-01,42110,춘천시,우두동 ,동부,강원도 춘천시 우두동 1068-1 동부,17300,1994,85,6,672,1
