"","ymd","ym","year","code","addr_1","apt_nm","juso_jibun","price","con_year","area","floor","py","cnt"
"1714",2022-03-18,2022-03-01,"2022","42130","강원_원주","원주기업도시8단지호반베르디움","강원도 원주시 지정면 가곡리 1525 원주기업도시8단지호반베르디움",38000,2018,85,12,1475,1
"1715",2022-03-19,2022-03-01,"2022","42130","강원_원주","원주기업도시유보라아이비파크2단지","강원도 원주시 지정면 가곡리 1470-1 원주기업도시유보라아이비파크2단지",38500,2019,85,3,1495,1
"1716",2022-03-20,2022-03-01,"2022","42130","강원_원주","원주롯데캐슬골드파크1차","강원도 원주시 지정면 가곡리 1512 원주롯데캐슬골드파크1차",52000,2019,85,7,2019,1
"1717",2022-03-20,2022-03-01,"2022","42130","강원_원주","호반베르디움더리버","강원도 원주시 지정면 가곡리 1464 호반베르디움더리버",38900,2019,85,18,1510,1
"1718",2022-03-20,2022-03-01,"2022","42130","강원_원주","원주기업도시유보라아이비파크1단지","강원도 원주시 지정면 가곡리 1476 원주기업도시유보라아이비파크1단지",26000,2019,60,9,1430,1
"1719",2022-03-21,2022-03-01,"2022","42130","강원_원주","호반베르디움더힐","강원도 원주시 지정면 가곡리 1461 호반베르디움더힐",37300,2019,85,3,1448,1
"1720",2022-03-21,2022-03-01,"2022","42130","강원_원주","원주기업도시8단지호반베르디움","강원도 원주시 지정면 가곡리 1525 원주기업도시8단지호반베르디움",28200,2018,60,7,1551,1
"1721",2022-03-22,2022-03-01,"2022","42130","강원_원주","원주기업도시유보라아이비파크2단지","강원도 원주시 지정면 가곡리 1470-1 원주기업도시유보라아이비파크2단지",38500,2019,85,2,1495,1
"1722",2022-03-23,2022-03-01,"2022","42130","강원_원주","EG-the1아파트","강원도 원주시 지정면 가곡리 1453 EG-the1아파트",26200,2019,60,24,1441,1
"1723",2022-03-24,2022-03-01,"2022","42130","강원_원주","원주기업도시8단지호반베르디움","강원도 원주시 지정면 가곡리 1525 원주기업도시8단지호반베르디움",40000,2018,85,15,1553,1
"1724",2022-03-26,2022-03-01,"2022","42130","강원_원주","호반베르디움더리버","강원도 원주시 지정면 가곡리 1464 호반베르디움더리버",29000,2019,60,15,1595,1
"1725",2022-03-26,2022-03-01,"2022","42130","강원_원주","원주기업도시8단지호반베르디움","강원도 원주시 지정면 가곡리 1525 원주기업도시8단지호반베르디움",30000,2018,60,14,1650,1
"1726",2022-03-26,2022-03-01,"2022","42130","강원_원주","원주롯데캐슬더퍼스트2차","강원도 원주시 지정면 가곡리 1534 원주롯데캐슬더퍼스트2차",33500,2018,60,29,1842,1
"1727",2022-03-27,2022-03-01,"2022","42130","강원_원주","원주롯데캐슬더퍼스트1차","강원도 원주시 지정면 가곡리 1537 원주롯데캐슬더퍼스트1차",42000,2018,85,19,1631,1
"1728",2022-03-27,2022-03-01,"2022","42130","강원_원주","원주기업도시라온프라이빗","강원도 원주시 지정면 가곡리 1493 원주기업도시라온프라이빗",26700,2018,60,5,1468,1
"1729",2022-03-27,2022-03-01,"2022","42130","강원_원주","원주롯데캐슬골드파크1차","강원도 원주시 지정면 가곡리 1512 원주롯데캐슬골드파크1차",34000,2019,60,9,1870,1
"1730",2022-03-28,2022-03-01,"2022","42130","강원_원주","원주롯데캐슬골드파크1차","강원도 원주시 지정면 가곡리 1512 원주롯데캐슬골드파크1차",45000,2019,85,14,1747,1
"1731",2022-03-02,2022-03-01,"2022","42130","강원_원주","남원주두산위브","강원도 원주시 흥업면 흥업리 1827 남원주두산위브",24000,2009,85,6,932,1
"1732",2022-03-08,2022-03-01,"2022","42130","강원_원주","흥업경동아파트","강원도 원주시 흥업면 흥업리 86 흥업경동아파트",5200,2000,40,1,429,1
"1733",2022-03-26,2022-03-01,"2022","42130","강원_원주","남원주두산위브","강원도 원주시 흥업면 흥업리 1827 남원주두산위브",23300,2009,85,6,905,1
"1734",2022-03-29,2022-03-01,"2022","42130","강원_원주","남원주두산위브","강원도 원주시 흥업면 흥업리 1827 남원주두산위브",23650,2009,85,4,918,1
"1735",2022-03-10,2022-03-01,"2022","42130","강원_원주","현대","강원도 원주시 흥업면 매지리 1928 현대",7100,1995,34,8,689,1
"1736",2022-03-14,2022-03-01,"2022","42130","강원_원주","현대","강원도 원주시 흥업면 매지리 1928 현대",6500,1995,52,1,412,1
"1737",2022-03-26,2022-03-01,"2022","42130","강원_원주","청솔","강원도 원주시 흥업면 매지리 1934 청솔",7250,2000,60,1,399,1
"1738",2022-03-26,2022-03-01,"2022","42130","강원_원주","청솔","강원도 원주시 흥업면 매지리 1934 청솔",4500,2000,26,11,571,1
"1739",2022-03-30,2022-03-01,"2022","42130","강원_원주","현대","강원도 원주시 흥업면 매지리 1928 현대",9800,1995,60,8,539,1
"1740",2022-03-30,2022-03-01,"2022","42130","강원_원주","현대","강원도 원주시 흥업면 매지리 1928 현대",9800,1995,60,8,539,1
"1741",2022-03-01,2022-03-01,"2022","42130","강원_원주","거장","강원도 원주시 흥업면 사제리 337 거장",2900,1999,33,6,290,1
"1742",2022-03-09,2022-03-01,"2022","42130","강원_원주","거장","강원도 원주시 흥업면 사제리 337 거장",2800,1999,33,6,280,1
"1743",2022-03-16,2022-03-01,"2022","42130","강원_원주","거장","강원도 원주시 흥업면 사제리 337 거장",3000,1999,33,4,300,1
"1744",2022-03-03,2022-03-01,"2022","42130","강원_원주","거장2차아파트","강원도 원주시 판부면 서곡리 592 거장2차아파트",9500,2002,39,7,804,1
"1745",2022-03-08,2022-03-01,"2022","42130","강원_원주","거장2차아파트","강원도 원주시 판부면 서곡리 592 거장2차아파트",9950,2002,39,8,842,1
"1746",2022-03-11,2022-03-01,"2022","42130","강원_원주","거장2차아파트","강원도 원주시 판부면 서곡리 592 거장2차아파트",5800,2002,27,7,709,1
"1747",2022-03-13,2022-03-01,"2022","42130","강원_원주","거장2차아파트","강원도 원주시 판부면 서곡리 592 거장2차아파트",10000,2002,39,5,846,1
"1748",2022-03-22,2022-03-01,"2022","42130","강원_원주","원주더샵아파트","강원도 원주시 판부면 서곡리 446 원주더샵아파트",42000,2006,149,4,930,1
"1749",2022-03-27,2022-03-01,"2022","42130","강원_원주","원주더샵아파트","강원도 원주시 판부면 서곡리 446 원주더샵아파트",35000,2006,123,7,939,1
"1750",2022-03-28,2022-03-01,"2022","42130","강원_원주","거장2차아파트","강원도 원주시 판부면 서곡리 592 거장2차아파트",9950,2002,39,7,842,1
"1751",2022-03-28,2022-03-01,"2022","42130","강원_원주","거장2차아파트","강원도 원주시 판부면 서곡리 592 거장2차아파트",7000,2002,27,8,856,1
"1752",2022-04-06,2022-04-01,"2022","42130","강원_원주","원동현진","강원도 원주시 원동 274-4 원동현진",8000,1996,59,3,447,1
"1753",2022-04-09,2022-04-01,"2022","42130","강원_원주","원동주공1","강원도 원주시 원동 295 원동주공1",17000,1987,40,2,1402,1
"1754",2022-04-09,2022-04-01,"2022","42130","강원_원주","원동주공1","강원도 원주시 원동 295 원동주공1",16800,1987,40,2,1386,1
"1755",2022-04-11,2022-04-01,"2022","42130","강원_원주","원동진로","강원도 원주시 원동 113-1 원동진로",9100,1999,49,6,613,1
"1756",2022-04-11,2022-04-01,"2022","42130","강원_원주","원동진로","강원도 원주시 원동 113-1 원동진로",13300,1999,73,7,601,1
"1757",2022-05-12,2022-05-01,"2022","42130","강원_원주","코아루","강원도 원주시 관설동 1774-4 코아루",22700,2005,85,13,881,1
"1758",2022-05-12,2022-05-01,"2022","42130","강원_원주","청솔5차","강원도 원주시 관설동 1774-3 청솔5차",13200,2001,60,3,726,1
"1759",2022-05-13,2022-05-01,"2022","42130","강원_원주","청솔5차","강원도 원주시 관설동 1774-3 청솔5차",11500,2001,60,4,632,1
"1760",2022-05-13,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",12400,2002,60,4,682,1
"1761",2022-05-18,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",13750,2002,60,14,756,1
"1762",2022-05-19,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",13200,2002,60,6,726,1
"1763",2022-05-19,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",11900,2002,60,3,654,1
"1764",2022-05-20,2022-05-01,"2022","42130","강원_원주","청솔6차","강원도 원주시 관설동 1713-1 청솔6차",13500,2002,60,10,742,1
"1765",2022-05-20,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",13400,2002,60,15,737,1
"1766",2022-05-20,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",13400,2002,60,15,737,1
"1767",2022-05-20,2022-05-01,"2022","42130","강원_원주","현진에버빌4차","강원도 원주시 관설동 1774-2 현진에버빌4차",20900,2004,85,3,811,1
"1768",2022-05-21,2022-05-01,"2022","42130","강원_원주","청솔5차","강원도 원주시 관설동 1774-3 청솔5차",13800,2001,60,9,759,1
"1769",2022-05-23,2022-05-01,"2022","42130","강원_원주","청솔6차","강원도 원주시 관설동 1713-1 청솔6차",12700,2002,60,3,698,1
"1770",2022-05-26,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",12800,2002,60,15,704,1
"1771",2022-05-26,2022-05-01,"2022","42130","강원_원주","청솔5차","강원도 원주시 관설동 1774-3 청솔5차",11600,2001,60,15,638,1
"1772",2022-05-26,2022-05-01,"2022","42130","강원_원주","청솔5차","강원도 원주시 관설동 1774-3 청솔5차",11600,2001,60,15,638,1
"1773",2022-05-26,2022-05-01,"2022","42130","강원_원주","청솔6차","강원도 원주시 관설동 1713-1 청솔6차",10500,2002,60,1,578,1
"1774",2022-05-26,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",13950,2002,60,11,767,1
"1775",2022-05-27,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",10800,2002,60,1,594,1
"1776",2022-05-27,2022-05-01,"2022","42130","강원_원주","청솔6차","강원도 원주시 관설동 1713-1 청솔6차",10500,2002,60,1,578,1
"1777",2022-05-27,2022-05-01,"2022","42130","강원_원주","청솔5차","강원도 원주시 관설동 1774-3 청솔5차",12400,2001,60,12,682,1
"1778",2022-05-27,2022-05-01,"2022","42130","강원_원주","청솔5차","강원도 원주시 관설동 1774-3 청솔5차",10000,2001,60,2,550,1
"1779",2022-05-28,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",14000,2002,60,15,770,1
"1780",2022-05-30,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",10500,2002,60,15,578,1
"1781",2022-05-30,2022-05-01,"2022","42130","강원_원주","청솔6차","강원도 원주시 관설동 1713-1 청솔6차",14000,2002,60,7,770,1
"1782",2022-05-30,2022-05-01,"2022","42130","강원_원주","청솔8차","강원도 원주시 관설동 1713-2 청솔8차",13800,2002,60,15,759,1
"1783",2022-05-30,2022-05-01,"2022","42130","강원_원주","청솔6차","강원도 원주시 관설동 1713-1 청솔6차",14000,2002,60,7,770,1
"1784",2022-05-31,2022-05-01,"2022","42130","강원_원주","현진에버빌4차","강원도 원주시 관설동 1774-2 현진에버빌4차",18700,2004,73,9,845,1
"1785",2022-05-01,2022-05-01,"2022","42130","강원_원주","푸른숨 휴브레스","강원도 원주시 반곡동 2042-4 푸른숨 휴브레스",32200,2013,75,8,1417,1
"1786",2022-05-04,2022-05-01,"2022","42130","강원_원주","반곡모아엘가","강원도 원주시 반곡동 1964-7 반곡모아엘가",43000,2017,85,14,1669,1
"1787",2022-05-04,2022-05-01,"2022","42130","강원_원주","반곡모아엘가","강원도 원주시 반곡동 1964-7 반곡모아엘가",43000,2017,85,14,1669,1
"1788",2022-05-06,2022-05-01,"2022","42130","강원_원주","원주반곡아이파크","강원도 원주시 반곡동 1805 원주반곡아이파크",32000,2008,85,14,1242,1
"1789",2022-05-06,2022-05-01,"2022","42130","강원_원주","원주반곡아이파크","강원도 원주시 반곡동 1805 원주반곡아이파크",33000,2008,85,11,1281,1
"1790",2022-05-10,2022-05-01,"2022","42130","강원_원주","푸른숨 휴브레스","강원도 원주시 반곡동 2042-4 푸른숨 휴브레스",35500,2013,85,5,1378,1
"1791",2022-05-10,2022-05-01,"2022","42130","강원_원주","원주반곡아이파크","강원도 원주시 반곡동 1805 원주반곡아이파크",31000,2008,85,9,1204,1
"1792",2022-05-10,2022-05-01,"2022","42130","강원_원주","푸른숨 휴브레스","강원도 원주시 반곡동 2042-4 푸른숨 휴브레스",35500,2013,85,5,1378,1
"1793",2022-05-10,2022-05-01,"2022","42130","강원_원주","엘에이치센트럴파크","강원도 원주시 반곡동 1993-3 엘에이치센트럴파크",37000,2019,85,9,1436,1
"1794",2022-05-12,2022-05-01,"2022","42130","강원_원주","이편한세상반곡","강원도 원주시 반곡동 2069 이편한세상반곡",28500,2018,60,6,1568,1
"1795",2022-05-15,2022-05-01,"2022","42130","강원_원주","푸른숨 휴브레스","강원도 원주시 반곡동 2042-4 푸른숨 휴브레스",35000,2013,85,9,1359,1
"1796",2022-05-16,2022-05-01,"2022","42130","강원_원주","중흥에스클래스","강원도 원주시 반곡동 1812-1 중흥에스클래스",54000,2019,106,5,1681,1
"1797",2022-05-16,2022-05-01,"2022","42130","강원_원주","반곡벽산블루밍1차","강원도 원주시 반곡동 1800 반곡벽산블루밍1차",28800,2007,85,13,1118,1
"1798",2022-05-16,2022-05-01,"2022","42130","강원_원주","중흥에스-클래스프라디움","강원도 원주시 반곡동 2047-5 중흥에스-클래스프라디움",43000,2016,85,15,1669,1
"1799",2022-05-17,2022-05-01,"2022","42130","강원_원주","힐데스하임5단지","강원도 원주시 반곡동 1894-2 힐데스하임5단지",46500,2015,85,7,1805,1
"1800",2022-05-17,2022-05-01,"2022","42130","강원_원주","힐데스하임5단지","강원도 원주시 반곡동 1894-2 힐데스하임5단지",49000,2015,85,7,1902,1
"1801",2022-05-19,2022-05-01,"2022","42130","강원_원주","푸른숨 휴브레스","강원도 원주시 반곡동 2042-4 푸른숨 휴브레스",33500,2013,85,1,1301,1
"1802",2022-05-19,2022-05-01,"2022","42130","강원_원주","반곡벽산블루밍1차","강원도 원주시 반곡동 1800 반곡벽산블루밍1차",41500,2007,147,10,932,1
"1803",2022-05-20,2022-05-01,"2022","42130","강원_원주","엘에이치센트럴파크","강원도 원주시 반곡동 1993-3 엘에이치센트럴파크",31740,2019,85,2,1232,1
"1804",2022-05-23,2022-05-01,"2022","42130","강원_원주","중흥에스-클래스프라디움","강원도 원주시 반곡동 2047-5 중흥에스-클래스프라디움",43000,2016,85,15,1669,1
"1805",2022-05-23,2022-05-01,"2022","42130","강원_원주","중흥에스-클래스프라디움","강원도 원주시 반곡동 2047-5 중흥에스-클래스프라디움",47000,2016,85,6,1825,1
"1806",2022-05-24,2022-05-01,"2022","42130","강원_원주","중흥에스-클래스프라디움","강원도 원주시 반곡동 2047-5 중흥에스-클래스프라디움",43000,2016,85,4,1669,1
"1807",2022-05-25,2022-05-01,"2022","42130","강원_원주","이편한세상반곡","강원도 원주시 반곡동 2069 이편한세상반곡",29700,2018,60,14,1634,1
"1808",2022-05-28,2022-05-01,"2022","42130","강원_원주","힐데스하임5단지","강원도 원주시 반곡동 1894-2 힐데스하임5단지",44000,2015,85,2,1708,1
"1809",2022-05-28,2022-05-01,"2022","42130","강원_원주","엘에이치센트럴파크","강원도 원주시 반곡동 1993-3 엘에이치센트럴파크",38000,2019,85,13,1475,1
"1810",2022-05-28,2022-05-01,"2022","42130","강원_원주","반곡퍼스트힐","강원도 원주시 반곡동 1816-3 반곡퍼스트힐",32000,2014,85,14,1242,1
"1811",2022-05-31,2022-05-01,"2022","42130","강원_원주","반곡퍼스트힐","강원도 원주시 반곡동 1816-3 반곡퍼스트힐",31000,2014,75,8,1364,1
